company_id,speciality
2136938,Psychiatry
2136938,Ophthalmology
2136938,Gynecology
1953412,Coworking
1953412,Community
1953412,Collaboration
1953412,Connecting
1953412,Shared Office Space
1953412,Entrepreneur
1953412,Office Space
1953412,Enterprise Solutions
22332371,Registered Nurses
22332371,Licensed Practical Nurses
22332371,Home Health Aides
22332371,Medical Social Workers
22332371,Occupational Therapists
22332371,Physical Therapists
22332371,Speech Language Pathologists
22332371,Clinical Managers
22332371,Clinical Assistants
22332371,Administrative
22332371,Sales
22332371,Care Coordinators
22332371,Clinical Directors
22332371,PRN
96029455,Technology
96029455,"Diversity, Equity, Inclusion, and Belonging"
96029455,Finance
96029455,VSaaS
96029455,Security
96029455,Software as a Service
96029455,Executive
3407,Technology
3407,Marketing
3407,Food Service
3407,Operations
3407,International
3407,Food Innovation
3407,Culture
3407,Finance
3407,Restaurants
3407,QSR
8602,Innovation
8602,Creativity
8602,Imagination
8602,Responsibility
8602,Crystal Cutting
8602,Design
8602,Retailer
8602,Jewelry
8602,Watches
8602,Crystal living
8602,Jewellery
8602,Luxury Goods
8602,Marketing
8602,Finance
8602,Human Resources
8602,Sales
8602,Operations
8602,Retail
8602,Consumer Goods
8602,Luxury
8602,Crystal
8602,Gifts
8602,Product Management
8602,Production
19086748,Professional Staffing and Recruiting
19086748,Office Staffing
19086748,Light Industrial Staffing
81317344,Venezuelan Food
81317344,Catering
81317344,Arepas
81317344,Fast Casual
2287304,Parental Controls for iPhone & iPod touch
2287304,Parental Controls for iPad
2287304,Parental Controls for Android
2287304,Parental Controls for Kindle Fire
2287304,Parental Controls for Windows
2287304,Kids Online Safety Solution
2287304,Digital Wellness Software
2287304,Parental Controls for Mac
2287304,Parental Controls for Chromebooks
164372,Media Services
164372,Communications Planning
164372,Interactive
164372,Digital
164372,Market Research
164372,Consulting
164372,Sports & Entertainment
164372,Cultural Communications
164372,Client Advice
164372,Communications Design
164372,Social
164372,Mobile
164372,Partnerships
164372,Search
164372,Innovation
164372,Analytics
164372,Branding
5010523,Welding Technology
5010523,Grid-connected Inverters
5010523,Laser and Arc Welding
5010523,Automation
5010523,Residential and Commercial Solar
5010523,Robotic Welding
5010523,Manual welding
5010523,PV Monitoring
5010523,Innovation
5010523,String inverters
5010523,SnapINverters
5010523,Solar Energy Solutions
5010523,Solar Energy
5010523,Photovoltaics
16351,Discovery
16351,Pharmaceuticals
16351,Innovation
16351,Generics
16351,NCEs
16351,NBEs
16351,Specialty Pharmaceuticals
16351,Specialty
16351,Respiratory
16351,Oncology
16351,Dermatology
3788875,GFRC Cladding
3788875,GFRC Formwork
3788875,GFRC
3788875,Glass Fiber Reinforced Concrete
3788875,GFRC Curtainwall
3788875,Masonry Curtainwall
3788875,Curtainwall
3788875,Facades
3788875,Engineering
3788875,Construction Management
3788875,Project Management
3788875,Design
3788875,Facade Design
54839,Environmental Permitting
54839,Civil Engineering
54839,CEQA/NEPA
54839,Water/Wastewater Engineering
54839,Biology Survey/Monitoring
54839,Wetlands Management
54839,Urban Forestry
54839,Wildfire Prevention Planning
54839,Native Habitat Management
54839,Cultural Resources Management
54839,Groundwater
54839,Construction Management
54839,Urban Planning
54839,Urban Design
54839,Aerial Surveying
236688,BIM
236688,CAD
236688,Architecture Software
236688,Landscape Architecture
236688,Landmark
236688,Landscape Design
236688,Lighting Design
236688,Design Software
236688,Previsualization Software
236688,Production Design
236688,Urban Design
236688,Event Design
236688,3D Modeling
236688,Architectural Design
236688,3D design software
236688,Media and Entertainment
236688,Software and Technology
236688,BIG BIM
236688,Exhibit Design
236688,2D 3D
90644095,Economic Development
90644095,Workforce Development
90644095,Talent Attraction
90644095,Talent Retention
90644095,Marketing
90644095,Entrepreneurial Support
2592230,Personal and Commercial Insurance
2592230,Auto Insurance
2592230,Homeowners Insurance
2592230,Workers Compensation
2592230,Umbrella Insurance
2592230,Watercraft Insurance
2592230,Boat Insurance
2592230,Business Property & Liability
2592230,Commercial Auto Insurance
88421,Business & Government Services
88421,Commercial Lending
88421,Investing and Wealth Management
88421,Residential Lending
88421,Innovative Online and Mobile Banking Products
88421,Personal Banking
69443,"Audits, Reviews and Compilations"
69443,Employee Benefit Plans
69443,Lease Accounting Standard (ASC 842)
69443,"Corporate Tax Consulting, Compliance, Credits and Incentives"
69443,Individual Tax Compliance
69443,Estates and Trusts
69443,Qualified Opportunity Zones
69443,Management Consulting
69443,"Bankruptcy, Restructuring and Turnaround"
69443,Litigation Support and High-Net-Worth Divorces
69443,Forensic Accounting and Insurance Claims
69443,Fiduciary Services
69443,Alternative Dispute Resolution
69443,Corporate Accounting
69443,Accounting Software Consulting
69443,Sarbanes Oxley (SOX) and Internal Controls
69443,System and Organization Controls (SOC) Attestation
69443,Cybersecurity Services
69443,Information Technology (IT) Risk Services
69443,Internal Audit Services
69443,Transaction Advisory Services
1611904,Wireless Alarm Systems
1611904,Cellular Security Systems
1611904,Home Security Systems
1611904,E-Commerce
80755,High Tech Consulting Services
80755,Skill Assessment Services
80755,Offshore Development Services
80755,Niche Products for Businesses
80755,Please visit www.cbsinfosys.com for Products and Services Details
18428792,Pain Management
18428792,Occupational Medicine
18428792,Physical Therapy
18428792,Musculoskeletal Medicine
17363,Highly automated electronics
17363,CMOS camera development and manufacturing
17363,Glass bending and fabrication
935060,Education
746463,Support services to U.S. credit unions
746463,core financial services and back-office support
746463,"payment solutions, liquidity, technology services and investment options"
746463,"balance sheet management, ALM and advisory service."
90452996,Metal Roofing
90452996,Shingle Roofing
90452996,Flat Roofing
90452996,Commercial Roofing
90452996,Residential Roofing
12908649,Joint pain
7003079,Promotional Products
7003079,Retail Apparel
7003079,Screen Printing
7003079,Embroidery
7003079,Customized Merchandise
7003079,Incentive/Gift Programs
7003079,Uniforms
7003079,Casino Giveaways
777448,Cheese Sauce
777448,Pudding
777448,Dips
777448,Spreadables
777448,Nutritional Beverages
777448,Sauces
777448,Soups
3838296,Commercial HVAC Systems
3838296,HVAC Dealer
3838296,Industrial HVAC Systems
3838296,HVAC Distributor
1029285,Casualty
1029285,Transportation
1029285,Professional and Executive Liability
1029285,Property
1029285,Workers'​ Compensation
1029285,Life Sciences
1029285,Aviation
1029285,Binding Authority
1029285,Surety
1029285,Agribusiness
1029285,Construction
1029285,Environmental
1029285,Healthcare
1029285,Real Estate
144237,Aggregate
144237,Ready-mix concrete
144237,Asphalt
144237,Cement
2845524,Healthcare
2845524,Board Certified Surgeons
2845524,SurgeryPlus
2845524,Bundled Case Rates
2845524,Reduce Medical Spend
2845524,Quality Providers
2845524,Supplemental Surgical Benefit
2845524,Making Surgery Affordable
2845524,Dedicated Member Care Coordinator
2845524,Planned Medical Procedures
155824,Custom Rings
155824,Custom Springs
155824,Free Samples
155824,Wave Springs
155824,Retaining Rings
155824,Constant Section Rings
155824,Snap Rings
155824,No Tooling Charges
155824,Edgewinding
155824,Fasteners
155824,Compression Springs
155824,Engineering Application Support
155824,Nested Spirawave
155824,Self-Locking Rings
155824,Hoopster Ring
155824,Single-Turn Wave Spring
155824,Wavo Wave Spring
155824,Linear Wave Spring
155824,Laminar Seal
155824,WaveRing
155824,Interlaced Wave Spring
155824,ISO 9001 Certification
155824,fasteners
155824,engineering
99331377,AI
99331377,Health Technology
99331377,Patient Engagement
99331377,Value Based Care
125605,electronic document management
125605,document management software
125605,client portal/file sharing
125605,online backup
125605,paperless office
125605,dms
125605,document management solutions
125605,file sharing
125605,secure drawer
125605,office file management
125605,paperless office solutions
125605,electronic file management
125605,automation
19011264,tile
19011264,glass tile
19011264,porcelain
19011264,pool tile
35504599,Technology
35504599,Claim Reimbursement
35504599,Financial Transactions
35504599,Artificial Intelligence
35504599,Business Process Improvement
35504599,Patient Accounting
35504599,Transaction resolution
35504599,Collaboration
35504599,Revenue Cycle
35504599,Payment Integrity
35504599,Overpayment Identification
35504599,Advanced Analytics
35504599,Customer Centric
35504599,Innovation
35504599,Denial Management
35504599,Denial Prevention
28989621,Finance Staffing
28989621,Accounting Staffing
28989621,Technology Staffing
28989621,IT Staffing
28989621,Professional Staffing
28989621,HR Staffing
28989621,Direct Hire Recruiting
28989621,Executive Search
28989621,Management Consultants
28989621,Mortgage Staffing
2519923,Vaporizer
2519923,Mixing Systems
2519923,Specialty Engineered Systems
2519923,CNG
2519923,RNG
2519923,LPG
2519923,Electric Vaporizer
2519923,Combustion
15233663,Youth
1836824,Commercial Litigation
1836824,Commercial Contracts
1836824,Commercial Real Estate
1836824,Construction
1836824,Condominium Association
1836824,Intellectual Property
1836824,Internet & Technology
1836824,Apps & Video Games
1836824,Entertainment
1836824,Legal Ethics
1836824,Employment
1836824,Health
1836824,Environmental
1836824,Nonprofit
1836824,Franchise
27549,Personal Banking
27549,Nonprofit Banking
27549,Business Banking
27549,Wealth Management
27549,Executive & Private Banking
27549,Energy Efficiency Financing
2396335,Business Intelligence
2396335,Data Warehousing
2396335,Data Integration
2396335,Master Data Management
2396335,Data Analysis
2396335,Reports and Dashboards
2396335,EDI
2396335,Business Analysis
2396335,Project Management
2396335,JAVA
2396335,SOA
2396335,IT Strategy
2396335,BIG DATA
2396335,HADOOP
2396335,Architecture
2396335,ServiceNow
2396335,Agile
2396335,Business Process Management
2396335,consulting
2396335,application development
2396335,system integration
2396335,micro-services
2396335,webservices
2396335,blueprint
2396335,solution architecture
2396335,staffing
2396335,machine learning
2396335,deep learning
2396335,tensor flow
2396335,angular .js
2396335,react .js
2396335,AWS
2396335,Pega
2396335,Consulting
2396335,Mainframes
38251,"Restoration, Remediation / Redevelopment"
38251,Project Management
38251,Sustainment & Compliance
38251,Resilience
38251,Construction Management
38251,Resilient Infrastructure
38251,Transformation
38251,Integrated Program Management
38251,Security Systems Integration 
38251,Advanced Systems Management
38251,Program Management
38251,Environmental Services
38251,National Security
38251,Environmental Infrastructure
38251,Mission-Critical Solutions
38251,Information Management and Technology
886457,power management systems
886457,thermal management systems
886457,power electronics
886457,advanced heat exchangers
886457,waste heat recovery
2556957,B2B
2556957,marketing
2556957,public relations
2556957,writing
2556957,graphic design
2556957,SEO
2556957,journalism
2556957,media
2556957,digital marketing
2556957,branding
2556957,social media
2556957,website design
2556957,event planning
2556957,SERP
2556957,speech writing
2556957,advertising
26855,Engineering
26855,Quality management consulting
26855,Project management consulting
26855,Big data
26855,Procurement
26855,Simulation 
26855,drone
26855,cybersecurity
26855,Virtual reality
26855,AR
26855,Software
26855,Testability
26855,Industry 4.0
26855,information security
26855,transformation
26855,innovation
26855,agile methods
26855,industrial performance
26855,supply chain
26855,artificial intelligence
26855,unmanned solutions
26855,software development
26855,project performance
2844322,Headhunting
2844322,Fluid Power
2844322,Automation
2844322,EC&I
2844322,Scientific
2844322,Fire Protection
2844322,Water Treatment
2844322,Building Services
2844322,Civil Engineering
2844322,Life Sciences
2844322,Biotechnology
2844322,HVAC
2844322,IT
2844322,Embedded Software
2844322,Executive Search
2844322,Retained Assignments
2844322,Infrastructure
2844322,Recruitment
77744391,Acquisition
77744391,Talent
77744391,Strategy
77744391,Management
77744391,Data
77744391,Marketing
77744391,Business
77744391,Law Firm
77744391,Professional Service
77744391,Innovation
77744391,Merger
77744391,Development
77744391,Coaching
77744391,Creativity
77744391,Results
77744391,Vision
77744391,Core Values
77744391,Culture
77744391,People
77744391,Performance
43596,immigration law
